status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1237,photo,2015-04-03 22:31:00,2350,11,0,2350,0,0,0,0,0
1238,video,2015-03-25 03:09:00,2105,19,1,2105,0,0,0,0,0
1239,status,2015-03-25 00:46:00,2291,108,0,2291,0,0,0,0,0
1240,photo,2015-03-24 00:05:00,2349,53,4,2349,0,0,0,0,0
1241,photo,2015-03-22 04:53:00,2157,19,0,2157,0,0,0,0,0
1242,photo,2015-03-21 22:09:00,2151,4,1,2151,0,0,0,0,0
1243,photo,2015-03-21 04:15:00,2615,23,0,2615,0,0,0,0,0
1244,status,2015-03-20 00:04:00,2148,32,1,2148,0,0,0,0,0
1245,photo,2015-03-13 20:58:00,3115,24,0,3115,0,0,0,0,0
1246,photo,2015-03-12 09:39:00,1302,16,0,1302,0,0,0,0,0
1247,photo,2015-03-11 22:40:00,1815,12,0,1815,0,0,0,0,0
1248,photo,2015-03-11 04:27:00,1379,20,0,1379,0,0,0,0,0
1249,link,2015-03-10 20:50:00,1169,3,26,1169,0,0,0,0,0
1250,photo,2015-03-09 09:25:00,1509,26,2,1509,0,0,0,0,0
1251,photo,2015-03-09 08:31:00,956,6,0,956,0,0,0,0,0
1252,photo,2015-03-07 22:53:00,1220,10,0,1220,0,0,0,0,0
1253,photo,2015-03-01 23:17:00,1601,38,2,1601,0,0,0,0,0
1254,status,2015-02-28 03:58:00,1496,85,0,1496,0,0,0,0,0
1255,video,2015-02-28 03:41:00,1103,24,18,1103,0,0,0,0,0
1256,status,2015-02-27 23:42:00,1526,14,0,1526,0,0,0,0,0
1257,photo,2015-02-26 22:49:00,1159,32,4,1159,0,0,0,0,0
1258,link,2015-02-24 07:19:00,1010,14,4,1010,0,0,0,0,0
1259,photo,2015-02-20 12:04:00,1182,29,5,1182,0,0,0,0,0
1260,photo,2015-02-19 06:01:00,1428,11,1,1428,0,0,0,0,0
1261,photo,2015-02-19 06:00:00,1473,12,1,1473,0,0,0,0,0
1262,photo,2015-02-19 01:40:00,1180,5,0,1180,0,0,0,0,0
1263,photo,2015-02-18 23:59:00,1864,9,0,1864,0,0,0,0,0
1264,link,2015-02-18 20:53:00,1032,9,0,1032,0,0,0,0,0
1265,photo,2015-02-18 00:48:00,1630,15,1,1630,0,0,0,0,0
1266,photo,2015-02-15 23:12:00,545,13,0,545,0,0,0,0,0
1267,photo,2015-02-15 03:16:00,1193,38,5,1193,0,0,0,0,0
1268,photo,2015-02-14 23:20:00,1477,11,1,1477,0,0,0,0,0
1269,photo,2015-02-14 13:29:00,1272,7,1,1272,0,0,0,0,0
1270,photo,2015-02-13 22:50:00,1238,21,0,1238,0,0,0,0,0
1271,photo,2015-02-13 04:34:00,1500,13,1,1500,0,0,0,0,0
1272,status,2015-02-13 02:47:00,1917,58,8,1917,0,0,0,0,0
1273,photo,2015-02-11 22:18:00,1126,66,6,1126,0,0,0,0,0
1274,photo,2015-02-09 09:36:00,1246,41,3,1246,0,0,0,0,0
1275,photo,2015-02-08 05:35:00,1540,25,2,1540,0,0,0,0,0
1276,photo,2015-02-02 04:10:00,1282,35,4,1282,0,0,0,0,0
1277,photo,2015-02-01 03:14:00,1253,42,6,1253,0,0,0,0,0
1278,photo,2015-01-31 23:55:00,1484,44,3,1484,0,0,0,0,0
1279,photo,2015-01-29 22:47:00,1445,40,3,1445,0,0,0,0,0
1280,link,2015-01-29 22:27:00,1132,16,8,1132,0,0,0,0,0
1281,photo,2015-01-26 22:55:00,1610,55,8,1610,0,0,0,0,0
1282,video,2015-01-26 06:02:00,1714,36,9,1714,0,0,0,0,0
1283,video,2015-01-25 03:42:00,2785,26,1,2785,0,0,0,0,0
1284,photo,2015-01-24 23:02:00,1884,17,2,1884,0,0,0,0,0
1285,status,2015-01-24 23:01:00,1667,6,0,1667,0,0,0,0,0
1286,video,2015-01-23 23:14:00,1204,9,5,1204,0,0,0,0,0
1287,link,2015-01-23 19:58:00,1182,0,0,1182,0,0,0,0,0
1288,link,2015-01-23 09:48:00,1212,7,1,1212,0,0,0,0,0
1289,photo,2015-01-23 08:27:00,2674,24,1,2674,0,0,0,0,0
1290,photo,2015-01-22 05:38:00,2054,21,3,2054,0,0,0,0,0
1291,photo,2015-01-19 00:45:00,1469,51,4,1469,0,0,0,0,0
1292,photo,2015-01-19 00:43:00,1668,10,1,1668,0,0,0,0,0
1293,photo,2015-01-18 22:12:00,2000,9,1,2000,0,0,0,0,0
1294,photo,2015-01-18 04:30:00,1497,11,0,1497,0,0,0,0,0
1295,link,2015-01-17 12:02:00,1342,4,0,1342,0,0,0,0,0
1296,photo,2015-01-15 23:09:00,1268,6,0,1268,0,0,0,0,0
1297,photo,2015-01-15 23:07:00,1428,8,0,1428,0,0,0,0,0
1298,photo,2015-01-14 08:17:00,1492,5,0,1492,0,0,0,0,0
1299,video,2015-01-13 05:58:00,2621,122,98,2621,0,0,0,0,0
1300,video,2015-01-13 00:12:00,1277,14,29,1277,0,0,0,0,0
1301,photo,2015-01-12 00:03:00,1833,30,0,1833,0,0,0,0,0
1302,status,2015-01-11 04:52:00,2149,37,0,2149,0,0,0,0,0
1303,photo,2015-01-10 23:32:00,1562,46,9,1562,0,0,0,0,0
1304,status,2015-01-10 23:09:00,98,3,1,98,0,0,0,0,0
1305,status,2015-01-10 22:22:00,264,43,0,264,0,0,0,0,0
1306,photo,2015-01-10 05:21:00,1253,13,4,1253,0,0,0,0,0
1307,photo,2015-01-10 05:05:00,1300,18,1,1300,0,0,0,0,0
1308,photo,2015-01-09 23:53:00,1451,8,0,1451,0,0,0,0,0
1309,link,2015-01-07 02:59:00,1444,6,1,1444,0,0,0,0,0
1310,link,2015-01-07 02:59:00,1182,0,0,1182,0,0,0,0,0
1311,photo,2015-01-07 02:03:00,366,28,5,366,0,0,0,0,0
1312,photo,2015-01-02 23:16:00,1424,6,0,1424,0,0,0,0,0
1313,video,2015-01-02 03:41:00,1294,23,47,1294,0,0,0,0,0
1314,video,2014-12-10 07:42:00,1501,113,38,1501,0,0,0,0,0
1315,photo,2014-11-22 01:36:00,16,0,0,16,0,0,0,0,0
1316,photo,2014-11-21 05:13:00,40,0,0,40,0,0,0,0,0
1317,video,2014-10-25 09:12:00,1078,131,50,1078,0,0,0,0,0
1318,photo,2014-10-21 23:13:00,413,29,3,413,0,0,0,0,0
1319,video,2014-10-19 06:14:00,1077,243,65,1077,0,0,0,0,0
1320,video,2014-10-18 05:50:00,860,196,64,860,0,0,0,0,0
1321,video,2014-10-06 07:40:00,748,38,12,748,0,0,0,0,0
1322,photo,2014-10-01 23:53:00,0,0,0,0,0,0,0,0,0
1323,video,2014-09-28 09:31:00,103,1,0,103,0,0,0,0,0
1324,photo,2014-09-12 22:16:00,9,0,1,9,0,0,0,0,0
1325,photo,2014-09-12 21:56:00,7,0,0,7,0,0,0,0,0
1326,photo,2014-09-12 21:30:00,10,0,0,10,0,0,0,0,0
1327,photo,2014-09-12 13:16:00,15,0,0,15,0,0,0,0,0
1328,photo,2014-09-12 13:11:00,16,0,3,16,0,0,0,0,0
1329,video,2014-08-24 02:04:00,616,11,0,616,0,0,0,0,0
1330,video,2014-08-22 09:25:00,1781,162,30,1781,0,0,0,0,0
1331,video,2014-08-21 05:47:00,1343,15,3,1343,0,0,0,0,0
1332,video,2014-08-14 11:37:00,212,16,0,212,0,0,0,0,0
1333,video,2014-08-06 05:56:00,1053,5,1,1053,0,0,0,0,0
1334,video,2014-07-28 04:11:00,1272,17,0,1272,0,0,0,0,0
1335,video,2014-07-27 01:54:00,2081,58,36,2081,0,0,0,0,0
1336,video,2014-07-20 03:32:00,2713,67,15,2713,0,0,0,0,0
1337,video,2014-07-20 03:02:00,1529,22,7,1529,0,0,0,0,0
1338,video,2014-07-16 20:43:00,753,9,0,753,0,0,0,0,0
1339,video,2014-07-16 11:31:00,271,3,0,271,0,0,0,0,0
1340,video,2014-07-09 06:28:00,1429,34,14,1429,0,0,0,0,0
1341,video,2014-07-07 12:51:00,147,4,1,147,0,0,0,0,0
1342,video,2014-07-05 07:47:00,3730,156,93,3730,0,0,0,0,0
1343,video,2014-07-02 01:52:00,357,7,1,357,0,0,0,0,0
1344,photo,2014-07-01 09:15:00,358,1,0,358,0,0,0,0,0
1345,video,2014-06-30 03:53:00,1211,84,8,1211,0,0,0,0,0
1346,video,2014-06-26 21:12:00,323,12,1,323,0,0,0,0,0
1347,video,2014-06-21 11:54:00,169,4,0,169,0,0,0,0,0
1348,video,2014-06-18 09:27:00,774,25,7,774,0,0,0,0,0
1349,video,2014-06-18 02:34:00,1058,29,12,1058,0,0,0,0,0
1350,video,2014-06-17 08:46:00,230,4,1,230,0,0,0,0,0
1351,video,2014-06-17 05:53:00,1204,23,13,1204,0,0,0,0,0
1352,video,2014-06-09 11:20:00,375,15,1,375,0,0,0,0,0
1353,video,2014-06-09 11:10:00,300,15,0,300,0,0,0,0,0
1354,video,2014-06-08 08:06:00,228,9,0,228,0,0,0,0,0
1355,video,2014-06-08 03:11:00,435,9,1,435,0,0,0,0,0
1356,video,2014-06-05 23:49:00,572,6,2,572,0,0,0,0,0
1357,video,2014-06-05 06:32:00,532,19,1,532,0,0,0,0,0
1358,video,2014-06-05 00:00:00,471,10,1,471,0,0,0,0,0
1359,video,2014-06-04 10:38:00,640,31,2,640,0,0,0,0,0
1360,photo,2014-06-03 01:32:00,376,3,20,376,0,0,0,0,0
1361,video,2014-06-02 09:22:00,330,5,0,330,0,0,0,0,0
1362,video,2014-06-01 07:16:00,591,41,2,591,0,0,0,0,0
1363,video,2014-05-31 05:50:00,519,17,7,519,0,0,0,0,0
1364,video,2014-05-31 00:24:00,437,4,0,437,0,0,0,0,0
1365,video,2014-05-30 07:42:00,287,5,1,287,0,0,0,0,0
1366,video,2014-05-30 07:30:00,482,38,0,482,0,0,0,0,0
1367,video,2014-05-28 07:01:00,543,17,11,543,0,0,0,0,0
1368,video,2014-05-27 23:41:00,463,14,0,463,0,0,0,0,0
1369,photo,2014-05-25 22:03:00,272,3,0,272,0,0,0,0,0
1370,video,2014-05-25 07:12:00,432,5,0,432,0,0,0,0,0
1371,video,2014-05-24 06:47:00,1013,24,0,1013,0,0,0,0,0
1372,video,2014-05-24 06:46:00,653,19,3,653,0,0,0,0,0
1373,video,2014-05-24 06:28:00,148,6,0,148,0,0,0,0,0
1374,video,2014-05-23 03:37:00,433,7,0,433,0,0,0,0,0
1375,video,2014-05-22 09:35:00,404,6,7,404,0,0,0,0,0
1376,video,2014-05-22 07:51:00,616,7,0,616,0,0,0,0,0
1377,video,2014-05-22 06:07:00,452,5,0,452,0,0,0,0,0
1378,video,2014-05-20 23:20:00,457,6,0,457,0,0,0,0,0
1379,video,2014-05-20 23:19:00,600,13,0,600,0,0,0,0,0
1380,video,2014-05-19 10:38:00,345,7,1,345,0,0,0,0,0
1381,video,2014-05-08 10:22:00,156,7,0,156,0,0,0,0,0
1382,video,2014-05-08 10:20:00,227,11,7,227,0,0,0,0,0
1383,video,2014-05-08 04:44:00,748,40,4,748,0,0,0,0,0
1384,video,2014-05-06 11:40:00,406,3,2,406,0,0,0,0,0
1385,video,2014-05-06 05:30:00,548,36,5,548,0,0,0,0,0
1386,photo,2014-05-05 01:05:00,156,0,0,156,0,0,0,0,0
1387,video,2014-05-04 01:20:00,641,14,2,641,0,0,0,0,0
1388,photo,2014-05-01 22:23:00,14,1,0,14,0,0,0,0,0
1389,video,2014-05-01 10:44:00,489,13,1,489,0,0,0,0,0
1390,video,2014-04-30 00:58:00,644,30,0,644,0,0,0,0,0
1391,video,2014-04-29 09:26:00,187,12,1,187,0,0,0,0,0
1392,video,2014-04-28 05:44:00,893,23,2,893,0,0,0,0,0
1393,video,2014-04-27 14:40:00,406,18,8,406,0,0,0,0,0
1394,video,2014-04-27 13:08:00,329,10,1,329,0,0,0,0,0
1395,video,2014-04-26 23:32:00,507,15,0,507,0,0,0,0,0
1396,photo,2014-04-26 08:55:00,188,8,0,188,0,0,0,0,0
1397,video,2014-04-26 01:14:00,359,6,0,359,0,0,0,0,0
1398,video,2014-04-26 00:00:00,525,14,1,525,0,0,0,0,0
1399,video,2014-04-25 23:52:00,306,12,0,306,0,0,0,0,0
1400,video,2014-04-25 23:33:00,615,20,4,615,0,0,0,0,0
1401,video,2014-04-25 22:57:00,572,10,0,572,0,0,0,0,0
1402,video,2014-04-25 09:45:00,110,0,1,110,0,0,0,0,0
1403,video,2014-04-25 04:36:00,742,10,1,742,0,0,0,0,0
1404,video,2014-04-24 04:58:00,596,17,1,596,0,0,0,0,0
1405,video,2014-04-24 03:14:00,1230,31,2,1230,0,0,0,0,0
1406,video,2014-04-23 05:10:00,758,24,3,758,0,0,0,0,0
1407,video,2014-04-22 13:31:00,322,9,12,322,0,0,0,0,0
1408,video,2014-04-22 06:10:00,924,22,6,924,0,0,0,0,0
1409,photo,2014-04-22 05:43:00,537,16,1,537,0,0,0,0,0
1410,video,2014-04-20 12:27:00,433,4,0,433,0,0,0,0,0
1411,video,2014-04-18 05:32:00,442,17,11,442,0,0,0,0,0
1412,video,2014-04-17 00:44:00,544,19,0,544,0,0,0,0,0
1413,video,2014-04-15 23:55:00,699,10,2,699,0,0,0,0,0
1414,video,2014-04-15 17:52:00,1442,48,5,1442,0,0,0,0,0
1415,video,2014-04-11 06:12:00,332,3,2,332,0,0,0,0,0
1416,video,2014-04-11 01:07:00,972,16,2,972,0,0,0,0,0
1417,video,2014-03-28 08:07:00,330,18,0,330,0,0,0,0,0
1418,video,2014-03-27 09:45:00,1325,30,2,1325,0,0,0,0,0
1419,video,2014-03-25 12:31:00,1923,234,5,1923,0,0,0,0,0
1420,video,2014-03-22 08:44:00,1467,107,1,1467,0,0,0,0,0
1421,video,2014-03-22 06:38:00,1989,36,5,1989,0,0,0,0,0
1422,video,2014-03-22 00:54:00,779,9,0,779,0,0,0,0,0
1423,video,2014-03-21 23:26:00,626,9,0,626,0,0,0,0,0
1424,video,2014-03-21 09:38:00,493,14,2,493,0,0,0,0,0
1425,video,2014-03-18 05:19:00,2520,64,33,2520,0,0,0,0,0
1426,video,2014-03-16 09:41:00,273,10,0,273,0,0,0,0,0
1427,video,2014-03-16 01:19:00,2613,50,3,2613,0,0,0,0,0
1428,video,2014-03-15 15:12:00,2137,44,3,2137,0,0,0,0,0
1429,video,2014-03-15 07:49:00,665,9,1,665,0,0,0,0,0
1430,video,2014-03-15 05:40:00,3919,77,12,3919,0,0,0,0,0
1431,video,2014-03-14 05:59:00,4094,61,6,4094,0,0,0,0,0
1432,video,2014-03-13 02:20:00,2836,48,7,2836,0,0,0,0,0
1433,video,2014-03-12 01:09:00,562,5,1,562,0,0,0,0,0
1434,video,2014-03-11 23:48:00,767,26,2,767,0,0,0,0,0
1435,video,2014-03-11 05:12:00,722,9,1,722,0,0,0,0,0
1436,link,2014-03-10 22:34:00,37,0,0,37,0,0,0,0,0
1437,video,2014-03-10 09:58:00,637,8,1,637,0,0,0,0,0
1438,video,2014-03-10 08:56:00,1347,13,1,1347,0,0,0,0,0
1439,video,2014-03-10 08:49:00,922,5,0,922,0,0,0,0,0
1440,video,2014-03-10 06:12:00,108,6,2,108,0,0,0,0,0
1441,video,2014-03-10 05:42:00,685,10,2,685,0,0,0,0,0
1442,video,2014-03-10 04:06:00,450,4,0,450,0,0,0,0,0
1443,video,2014-03-09 10:17:00,353,0,3,353,0,0,0,0,0
1444,video,2014-03-09 09:50:00,458,3,0,458,0,0,0,0,0
1445,video,2014-03-09 02:14:00,2669,23,2,2669,0,0,0,0,0
1446,video,2014-03-08 23:22:00,371,3,1,371,0,0,0,0,0
1447,video,2014-03-08 23:04:00,973,8,1,973,0,0,0,0,0
1448,video,2014-03-08 10:16:00,778,24,2,778,0,0,0,0,0
1449,video,2014-03-08 09:25:00,551,2,0,551,0,0,0,0,0
1450,video,2014-03-08 08:36:00,501,4,0,501,0,0,0,0,0
1451,video,2014-03-08 08:07:00,493,17,1,493,0,0,0,0,0
1452,video,2014-03-07 23:42:00,306,7,1,306,0,0,0,0,0
1453,video,2014-03-06 11:15:00,405,6,1,405,0,0,0,0,0
1454,video,2014-03-06 06:32:00,497,8,0,497,0,0,0,0,0
1455,video,2014-03-06 06:16:00,782,11,0,782,0,0,0,0,0
1456,video,2014-03-06 05:51:00,367,7,0,367,0,0,0,0,0
1457,video,2014-03-06 05:29:00,500,16,0,500,0,0,0,0,0
1458,video,2014-03-06 05:15:00,426,9,2,426,0,0,0,0,0
1459,video,2014-03-04 10:52:00,880,24,1,880,0,0,0,0,0
1460,video,2014-03-04 10:45:00,716,28,0,716,0,0,0,0,0
1461,video,2014-03-04 05:50:00,461,17,1,461,0,0,0,0,0
1462,video,2014-03-04 03:17:00,244,6,0,244,0,0,0,0,0
1463,video,2014-03-03 10:09:00,589,18,1,589,0,0,0,0,0
1464,video,2014-03-02 23:38:00,321,6,0,321,0,0,0,0,0
1465,video,2014-03-02 23:37:00,396,10,0,396,0,0,0,0,0
1466,video,2014-03-02 13:40:00,350,5,0,350,0,0,0,0,0
1467,photo,2014-03-02 06:52:00,164,5,0,164,0,0,0,0,0
1468,video,2014-03-02 01:42:00,718,20,0,718,0,0,0,0,0
1469,video,2014-02-28 13:49:00,196,12,0,196,0,0,0,0,0
1470,video,2014-02-28 05:55:00,849,25,1,849,0,0,0,0,0
1471,video,2014-02-25 12:09:00,109,6,3,109,0,0,0,0,0
1472,video,2014-02-24 06:05:00,413,7,2,413,0,0,0,0,0
1473,video,2014-02-23 08:52:00,395,16,0,395,0,0,0,0,0
1474,video,2014-02-23 08:36:00,425,12,0,425,0,0,0,0,0
1475,video,2014-02-23 08:16:00,688,8,0,688,0,0,0,0,0
1476,video,2014-02-23 08:04:00,313,6,0,313,0,0,0,0,0
1477,video,2014-02-23 05:26:00,399,34,4,399,0,0,0,0,0
1478,video,2014-02-23 01:54:00,714,46,5,714,0,0,0,0,0
1479,video,2014-02-22 23:42:00,576,17,3,576,0,0,0,0,0
1480,video,2014-02-22 01:46:00,462,15,0,462,0,0,0,0,0
1481,photo,2014-02-21 00:04:00,41,2,0,41,0,0,0,0,0
1482,video,2014-02-20 20:12:00,469,17,0,469,0,0,0,0,0
1483,photo,2014-02-17 10:29:00,17,2,0,17,0,0,0,0,0
1484,photo,2014-02-17 10:24:00,6,0,0,6,0,0,0,0,0
1485,photo,2014-02-17 09:16:00,344,10,0,344,0,0,0,0,0
1486,video,2014-02-15 18:46:00,621,16,8,621,0,0,0,0,0
1487,video,2014-02-15 00:00:00,603,13,1,603,0,0,0,0,0
1488,video,2014-02-14 03:19:00,530,13,0,530,0,0,0,0,0
1489,photo,2014-02-14 03:07:00,211,2,0,211,0,0,0,0,0
1490,video,2014-02-13 14:25:00,327,6,6,327,0,0,0,0,0
1491,video,2014-02-13 12:09:00,505,21,11,505,0,0,0,0,0
1492,video,2014-02-13 06:53:00,424,6,0,424,0,0,0,0,0
1493,video,2014-02-13 05:26:00,514,10,2,514,0,0,0,0,0
1494,video,2014-02-12 11:54:00,412,17,0,412,0,0,0,0,0
1495,video,2014-02-12 09:20:00,150,4,0,150,0,0,0,0,0
1496,video,2014-02-12 05:40:00,233,4,0,233,0,0,0,0,0
1497,video,2014-02-10 00:00:00,906,22,3,906,0,0,0,0,0
1498,video,2014-02-08 00:00:00,800,26,2,800,0,0,0,0,0
1499,video,2014-02-05 12:01:00,279,10,0,279,0,0,0,0,0
1500,video,2014-02-03 05:07:00,715,18,6,715,0,0,0,0,0
1501,video,2014-02-02 14:08:00,969,46,4,969,0,0,0,0,0
1502,video,2014-02-01 11:02:00,489,23,11,489,0,0,0,0,0
1503,video,2014-02-01 01:18:00,294,25,3,294,0,0,0,0,0
1504,video,2014-01-31 09:02:00,437,31,0,437,0,0,0,0,0
1505,photo,2014-01-30 08:30:00,219,8,0,219,0,0,0,0,0
1506,video,2014-01-29 05:28:00,267,9,0,267,0,0,0,0,0
1507,video,2014-01-28 05:22:00,321,12,2,321,0,0,0,0,0
1508,video,2014-01-28 05:07:00,190,3,0,190,0,0,0,0,0
1509,video,2014-01-28 04:26:00,318,14,0,318,0,0,0,0,0
1510,video,2014-01-28 03:23:00,246,17,1,246,0,0,0,0,0
1511,video,2014-01-28 00:00:00,327,9,0,327,0,0,0,0,0
1512,video,2014-01-28 00:00:00,417,6,0,417,0,0,0,0,0
1513,video,2014-01-27 10:21:00,317,5,0,317,0,0,0,0,0
1514,video,2014-01-26 23:53:00,340,11,0,340,0,0,0,0,0
1515,video,2014-01-26 10:42:00,385,12,0,385,0,0,0,0,0
1516,video,2014-01-26 10:14:00,543,5,0,543,0,0,0,0,0
1517,video,2014-01-26 04:53:00,981,32,6,981,0,0,0,0,0
1518,video,2014-01-26 01:47:00,308,5,0,308,0,0,0,0,0
1519,video,2014-01-24 06:51:00,425,5,1,425,0,0,0,0,0
1520,video,2014-01-21 23:26:00,542,9,0,542,0,0,0,0,0
1521,video,2014-01-21 06:47:00,254,2,0,254,0,0,0,0,0
1522,video,2014-01-20 09:59:00,325,36,0,325,0,0,0,0,0
1523,video,2014-01-20 09:37:00,287,9,0,287,0,0,0,0,0
1524,video,2014-01-19 02:37:00,247,8,0,247,0,0,0,0,0
1525,video,2014-01-14 00:00:00,273,7,0,273,0,0,0,0,0
1526,video,2014-01-12 12:10:00,396,30,1,396,0,0,0,0,0
1527,video,2014-01-12 08:16:00,241,2,0,241,0,0,0,0,0
1528,video,2014-01-12 06:24:00,204,1,0,204,0,0,0,0,0
1529,video,2014-01-12 06:22:00,199,6,1,199,0,0,0,0,0
1530,photo,2014-01-12 00:49:00,6,0,0,6,0,0,0,0,0
1531,video,2014-01-11 23:52:00,421,10,2,421,0,0,0,0,0
1532,video,2014-01-11 02:10:00,240,7,0,240,0,0,0,0,0
1533,video,2014-01-11 00:00:00,479,18,1,479,0,0,0,0,0
1534,video,2014-01-10 09:38:00,282,7,0,282,0,0,0,0,0
1535,video,2014-01-10 07:34:00,107,1,2,107,0,0,0,0,0
1536,video,2014-01-10 07:25:00,258,5,0,258,0,0,0,0,0
1537,video,2014-01-08 12:43:00,799,31,4,799,0,0,0,0,0
1538,video,2014-01-08 10:08:00,157,9,3,157,0,0,0,0,0
1539,video,2014-01-08 07:58:00,358,19,1,358,0,0,0,0,0
1540,photo,2014-01-08 03:36:00,45,1,0,45,0,0,0,0,0
1541,video,2014-01-08 02:40:00,155,2,0,155,0,0,0,0,0
1542,video,2014-01-07 23:15:00,328,21,5,328,0,0,0,0,0
1543,video,2014-01-06 13:15:00,271,6,0,271,0,0,0,0,0
1544,video,2014-01-05 14:29:00,202,10,1,202,0,0,0,0,0
1545,video,2014-01-05 13:42:00,249,7,1,249,0,0,0,0,0
1546,video,2014-01-05 09:23:00,460,31,1,460,0,0,0,0,0
1547,video,2013-12-31 23:38:00,100,0,0,100,0,0,0,0,0
1548,video,2013-12-31 23:37:00,101,2,1,101,0,0,0,0,0
1549,video,2013-12-31 11:36:00,258,7,0,258,0,0,0,0,0
1550,video,2013-12-31 10:36:00,152,5,0,152,0,0,0,0,0
1551,photo,2013-12-31 04:16:00,87,3,0,87,0,0,0,0,0
1552,photo,2013-12-28 06:29:00,46,4,0,46,0,0,0,0,0
1553,photo,2013-12-27 07:12:00,63,0,0,63,0,0,0,0,0
1554,video,2013-12-26 23:29:00,271,3,1,271,0,0,0,0,0
1555,video,2013-12-26 10:06:00,126,5,2,126,0,0,0,0,0
1556,video,2013-12-25 23:52:00,175,6,0,175,0,0,0,0,0
1557,video,2013-12-25 23:38:00,47,0,1,47,0,0,0,0,0
1558,photo,2013-12-25 07:48:00,42,0,0,42,0,0,0,0,0
1559,photo,2013-12-25 07:45:00,53,1,0,53,0,0,0,0,0
1560,photo,2013-12-24 09:12:00,100,1,1,100,0,0,0,0,0
1561,photo,2013-12-24 06:39:00,41,1,0,41,0,0,0,0,0
1562,photo,2013-12-24 06:38:00,34,0,0,34,0,0,0,0,0
1563,video,2013-12-22 02:32:00,238,4,0,238,0,0,0,0,0
1564,video,2013-12-22 00:50:00,223,3,1,223,0,0,0,0,0
1565,photo,2013-12-21 22:08:00,75,0,0,75,0,0,0,0,0
1566,photo,2013-12-20 23:53:00,101,1,0,101,0,0,0,0,0
1567,photo,2013-12-20 06:01:00,51,0,0,51,0,0,0,0,0
1568,photo,2013-12-19 09:54:00,77,3,0,77,0,0,0,0,0
1569,video,2013-12-19 01:22:00,1190,12,1,1190,0,0,0,0,0
1570,photo,2013-12-19 00:01:00,9,0,0,9,0,0,0,0,0
1571,photo,2013-12-18 09:36:00,134,3,0,134,0,0,0,0,0
1572,photo,2013-12-18 06:56:00,72,0,0,72,0,0,0,0,0
1573,video,2013-12-18 00:14:00,188,6,0,188,0,0,0,0,0
1574,video,2013-12-17 03:27:00,221,2,0,221,0,0,0,0,0
1575,video,2013-12-16 10:07:00,221,3,0,221,0,0,0,0,0
1576,photo,2013-12-16 03:21:00,94,3,0,94,0,0,0,0,0
1577,video,2013-12-15 23:14:00,82,3,0,82,0,0,0,0,0
1578,photo,2013-12-15 09:11:00,216,8,0,216,0,0,0,0,0
1579,video,2013-12-15 05:04:00,110,0,0,110,0,0,0,0,0
1580,video,2013-12-14 10:09:00,348,0,0,348,0,0,0,0,0
1581,video,2013-12-14 09:36:00,225,13,0,225,0,0,0,0,0
1582,photo,2013-12-14 07:11:00,80,1,0,80,0,0,0,0,0
1583,photo,2013-12-13 08:10:00,91,6,0,91,0,0,0,0,0
1584,photo,2013-12-13 08:09:00,184,11,0,184,0,0,0,0,0
1585,video,2013-12-13 06:41:00,562,0,0,562,0,0,0,0,0
1586,photo,2013-12-13 03:37:00,184,0,0,184,0,0,0,0,0
1587,photo,2013-12-12 04:08:00,190,2,0,190,0,0,0,0,0
1588,video,2013-12-10 08:33:00,360,23,2,360,0,0,0,0,0
1589,video,2013-12-09 08:27:00,57,0,0,57,0,0,0,0,0
1590,photo,2013-12-07 07:45:00,102,4,0,102,0,0,0,0,0
1591,photo,2013-12-07 00:09:00,152,2,0,152,0,0,0,0,0
1592,photo,2013-12-05 22:44:00,263,14,0,263,0,0,0,0,0
1593,video,2013-12-05 13:36:00,62,1,0,62,0,0,0,0,0
1594,video,2013-12-05 08:49:00,126,18,0,126,0,0,0,0,0
1595,photo,2013-12-04 01:34:00,114,3,0,114,0,0,0,0,0
1596,photo,2013-12-03 07:58:00,187,9,0,187,0,0,0,0,0
1597,photo,2013-12-03 05:51:00,58,7,0,58,0,0,0,0,0
1598,photo,2013-12-03 05:50:00,46,3,0,46,0,0,0,0,0
1599,photo,2013-11-30 03:18:00,183,4,0,183,0,0,0,0,0
1600,photo,2013-11-27 20:57:00,99,11,0,99,0,0,0,0,0
1601,photo,2013-11-27 20:56:00,51,0,0,51,0,0,0,0,0
1602,photo,2013-11-25 06:24:00,92,6,0,92,0,0,0,0,0
1603,photo,2013-11-25 06:21:00,103,6,0,103,0,0,0,0,0
1604,photo,2013-11-25 01:22:00,326,9,0,326,0,0,0,0,0
1605,photo,2013-11-20 09:56:00,113,2,0,113,0,0,0,0,0
1606,photo,2013-11-20 00:24:00,61,0,0,61,0,0,0,0,0
1607,photo,2013-11-20 00:16:00,76,3,0,76,0,0,0,0,0
1608,photo,2013-11-20 00:15:00,66,1,0,66,0,0,0,0,0
1609,video,2013-11-19 10:01:00,638,34,9,638,0,0,0,0,0
1610,video,2013-11-19 00:02:00,154,0,0,154,0,0,0,0,0
1611,video,2013-11-18 23:53:00,95,9,3,95,0,0,0,0,0
1612,photo,2013-11-18 23:39:00,29,0,0,29,0,0,0,0,0
1613,photo,2013-11-18 23:22:00,71,2,1,71,0,0,0,0,0
1614,video,2013-11-18 02:28:00,813,6,0,813,0,0,0,0,0
